doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReport,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReport::1,True,[],22,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReportDataSource::1,True,[],24,['Criteria and Query Language' 'Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReport_1,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetupReport_1::1,True,[],32,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetXafReportParametersObject,apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/SetXafReportParametersObject::1,True,[],21,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/CreateCustomParametersDetailViewEventArgs/#ctor1137593,apidoc/DevExpress.ExpressApp.ReportsV2/CreateCustomParametersDetailViewEventArgs/#ctor1137593::1,True,[],16,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/CreateCustomReportContainerEventArgs/#ctor1137605,apidoc/DevExpress.ExpressApp.ReportsV2/CreateCustomReportContainerEventArgs/#ctor1137605::1,True,[],26,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IInplaceReportV2/DataTypeName1137437,apidoc/DevExpress.ExpressApp.ReportsV2/IInplaceReportV2/DataTypeName1137437::1,True,[],26,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IInplaceReportV2/IInplaceReportV2,apidoc/DevExpress.ExpressApp.ReportsV2/IInplaceReportV2/IInplaceReportV2::1,True,[],7,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IModelNavigationItemsForReports/IModelNavigationItemsForReports,apidoc/DevExpress.ExpressApp.ReportsV2/IModelNavigationItemsForReports/IModelNavigationItemsForReports::1,True,[],7,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/InplaceReportsCacheHelper/InplaceReportsCacheHelper,apidoc/DevExpress.ExpressApp.ReportsV2/InplaceReportsCacheHelper/InplaceReportsCacheHelper::1,True,[],5,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportContainer/Report1137441,apidoc/DevExpress.ExpressApp.ReportsV2/IReportContainer/Report1137441::1,True,[],24,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/BeforeShowPreview,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/BeforeShowPreview::1,True,[],12,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria::2,True,[],14,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria::3,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetCriteria::5,True,[],11,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetSorting,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetSorting::4,True,[],18,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetSorting,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetSorting::5,True,[],13,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource::1,True,[],10,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource::2,True,[],24,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource::3,True,[],19,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource::4,True,[],10,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/CustomSetupReportDataSource::5,True,[],14,['Reports Module']
