doc_id,title,doc_type,word_count,uid
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler.Win/SchedulerListEditor/DailyPrintStyleCalendarHeaderVisible1131993,DailyPrintStyleCalendarHeaderVisible1131993,Field,0,DevExpress.ExpressApp.Scheduler.Win.SchedulerListEditor.DailyPrintStyleCalendarHeaderVisible
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerListEditorBase/SchedulerViewTypeAttribute1131965,SchedulerViewTypeAttribute1131965,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerListEditorBase.SchedulerViewTypeAttribute
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerModuleBase/VisibleResourcesCountAttribute1135577,VisibleResourcesCountAttribute1135577,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerModuleBase.VisibleResourcesCountAttribute
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Agenda,Agenda,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Agenda
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Day,Day,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Day
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/FullWeek,FullWeek,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.FullWeek
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Gantt,Gantt,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Gantt
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Month,Month,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Month
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Timeline,Timeline,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Timeline
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Week,Week,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Week
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/WorkWeek,WorkWeek,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.WorkWeek
data/raw_md/apidoc/DevExpress.ExpressApp.Scheduler/SchedulerViewType/Year,Year,Field,0,DevExpress.ExpressApp.Scheduler.SchedulerViewType.Year
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/WinGridReportExportController/ExportToReportId1168307,ExportToReportId1168307,Field,0,DevExpress.ExpressApp.ReportsV2.Win.WinGridReportExportController.ExportToReportId
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/WinReportServiceController/XafToolBoxItemsCategory1137488,XafToolBoxItemsCategory1137488,Field,0,DevExpress.ExpressApp.ReportsV2.Win.WinReportServiceController.XafToolBoxItemsCategory
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Services/ReportDataSourceHelperBase/XafReportParametersObjectName,XafReportParametersObjectName,Field,0,DevExpress.ExpressApp.ReportsV2.Services.ReportDataSourceHelperBase.XafReportParametersObjectName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Blazor/ReportViewerType/DxDocumentViewer,DxDocumentViewer,Field,0,DevExpress.ExpressApp.ReportsV2.Blazor.ReportViewerType.DxDocumentViewer
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Blazor/ReportViewerType/DxReportViewer,DxReportViewer,Field,0,DevExpress.ExpressApp.ReportsV2.Blazor.ReportViewerType.DxReportViewer
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyControlsCreated1137467,ActiveKeyControlsCreated1137467,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyControlsCreated
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyDisableActionWhenThereAreChanges1137468,ActiveKeyDisableActionWhenThereAreChanges1137468,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyDisableActionWhenThereAreChanges
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyDisableForLookupListView1137469,ActiveKeyDisableForLookupListView1137469,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyDisableForLookupListView
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyInplaceReportsAreEnabledInModule1137470,ActiveKeyInplaceReportsAreEnabledInModule1137470,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyInplaceReportsAreEnabledInModule
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyObjectHasKeyMember1137471,ActiveKeyObjectHasKeyMember1137471,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyObjectHasKeyMember
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ActiveKeyViewSupportsSelection1137472,ActiveKeyViewSupportsSelection1137472,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActiveKeyViewSupportsSelection
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController/ShowInReportActionEnableModeDefault1137473,ShowInReportActionEnableModeDefault1137473,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ShowInReportActionEnableModeDefault
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController.ActionEnabledMode/ModifiedChanged,ModifiedChanged,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActionEnabledMode.ModifiedChanged
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController.ActionEnabledMode/None,None,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActionEnabledMode.None
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PrintSelectionBaseController.ActionEnabledMode/ViewMode,ViewMode,Field,0,DevExpress.ExpressApp.ReportsV2.PrintSelectionBaseController.ActionEnabledMode.ViewMode
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/DefaultEnableInplaceReports1137571,DefaultEnableInplaceReports1137571,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.DefaultEnableInplaceReports
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/DefaultReportDataCaption1137572,DefaultReportDataCaption1137572,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.DefaultReportDataCaption
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/DefaultReportDataImageName1137573,DefaultReportDataImageName1137573,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.DefaultReportDataImageName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/DefaultReportDataNavigationItemCaption1137574,DefaultReportDataNavigationItemCaption1137574,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.DefaultReportDataNavigationItemCaption
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/DefaultReportDataNavigationItemId1137575,DefaultReportDataNavigationItemId1137575,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.DefaultReportDataNavigationItemId
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/IsInplaceReportMemberName1137576,IsInplaceReportMemberName1137576,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.IsInplaceReportMemberName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/ParametersObjectTypeNameMemberName1137577,ParametersObjectTypeNameMemberName1137577,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.ParametersObjectTypeNameMemberName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/PredefinedReportTypeMemberName1137579,PredefinedReportTypeMemberName1137579,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.PredefinedReportTypeMemberName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsModuleV2/XtraReportContextName1137580,XtraReportContextName1137580,Field,0,DevExpress.ExpressApp.ReportsV2.ReportsModuleV2.XtraReportContextName
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportStorageBase/NewStorageUrlPrefix,NewStorageUrlPrefix,Field,0,DevExpress.ExpressApp.ReportsV2.ReportStorageBase.NewStorageUrlPrefix
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportStoreModes/DOM1154600,DOM1154600,Field,0,DevExpress.ExpressApp.ReportsV2.ReportStoreModes.DOM
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportStoreModes/XML1154601,XML1154601,Field,0,DevExpress.ExpressApp.ReportsV2.ReportStoreModes.XML
data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid.Win/PivotGridListEditor/SvgImageSize,SvgImageSize,Field,0,DevExpress.ExpressApp.PivotGrid.Win.PivotGridListEditor.SvgImageSize
data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridListEditorBase/Alias1134702,Alias1134702,Field,0,DevExpress.ExpressApp.PivotGrid.PivotGridListEditorBase.Alias
data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/LocalizationGroup1135633,LocalizationGroup1135633,Field,0,DevExpress.ExpressApp.PivotGrid.PivotGridModule.LocalizationGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Office.Win/DefaultMenuManagerType/Bars,Bars,Field,0,DevExpress.ExpressApp.Office.Win.DefaultMenuManagerType.Bars
data/raw_md/apidoc/DevExpress.ExpressApp.Office.Win/DefaultMenuManagerType/Default,Default,Field,40,DevExpress.ExpressApp.Office.Win.DefaultMenuManagerType.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Office.Win/DefaultMenuManagerType/None,None,Field,0,DevExpress.ExpressApp.Office.Win.DefaultMenuManagerType.None
data/raw_md/apidoc/DevExpress.ExpressApp.Office/DocumentStorageFormat/Html,Html,Field,0,DevExpress.ExpressApp.Office.DocumentStorageFormat.Html
data/raw_md/apidoc/DevExpress.ExpressApp.Office/DocumentStorageFormat/Rtf,Rtf,Field,0,DevExpress.ExpressApp.Office.DocumentStorageFormat.Rtf
data/raw_md/apidoc/DevExpress.ExpressApp.Notifications/NotificationsController/NotificationsActionContainerId1172430,NotificationsActionContainerId1172430,Field,0,DevExpress.ExpressApp.Notifications.NotificationsController.NotificationsActionContainerId
data/raw_md/apidoc/DevExpress.ExpressApp.Notifications/NotificationsController/ShowNotificationsAction1169136,ShowNotificationsAction1169136,Field,0,DevExpress.ExpressApp.Notifications.NotificationsController.ShowNotificationsAction
data/raw_md/apidoc/DevExpress.ExpressApp.ModelEditor/ModelEditorGroupingHelper/UnspecifiedGroupName1182585,UnspecifiedGroupName1182585,Field,0,DevExpress.ExpressApp.ModelEditor.ModelEditorGroupingHelper.UnspecifiedGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelActionsNodesGenerator/ActionPropertyName1135246,ActionPropertyName1135246,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelActionsNodesGenerator.ActionPropertyName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelChoiceActionItemsNodesGenerator/ChoiceActionItemPropertyName1135252,ChoiceActionItemPropertyName1135252,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelChoiceActionItemsNodesGenerator.ChoiceActionItemPropertyName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelControllersNodesGenerator/ControllerPropertyName1135255,ControllerPropertyName1135255,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelControllersNodesGenerator.ControllerPropertyName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/CollectionsLayoutGroupName1137755,CollectionsLayoutGroupName1137755,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.CollectionsLayoutGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/EditorsMaxCountForLayoutInFlow1136637,EditorsMaxCountForLayoutInFlow1136637,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.EditorsMaxCountForLayoutInFlow
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/ForceShowGroupCaptions1137756,ForceShowGroupCaptions1137756,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.ForceShowGroupCaptions
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/GenerateTabsForCollections1137757,GenerateTabsForCollections1137757,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.GenerateTabsForCollections
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/LayoutGroupNameSuffix1136806,LayoutGroupNameSuffix1136806,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.LayoutGroupNameSuffix
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/MainLayoutGroupName1135260,MainLayoutGroupName1135260,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.MainLayoutGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/ShowCaptionForCollectionsGroup,ShowCaptionForCollectionsGroup,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.ShowCaptionForCollectionsGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/SimpleEditorsLayoutGroupName1135261,SimpleEditorsLayoutGroupName1135261,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.SimpleEditorsLayoutGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/SizeableEditorsLayoutGroupName1136807,SizeableEditorsLayoutGroupName1136807,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.SizeableEditorsLayoutGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/STR_col11136808,STR_col11136808,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.STR_col1
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/STR_col21136809,STR_col21136809,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.STR_col2
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelDetailViewLayoutNodesGenerator/TabsLayoutGroupName1136810,TabsLayoutGroupName1136810,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelDetailViewLayoutNodesGenerator.TabsLayoutGroupName
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelViewsNodesGenerator/IsLookupListView,IsLookupListView,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator.IsLookupListView
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelViewsNodesGenerator/NestedListViewDefaultDataAccessMode1196245,NestedListViewDefaultDataAccessMode1196245,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator.NestedListViewDefaultDataAccessMode
data/raw_md/apidoc/DevExpress.ExpressApp.Model.NodeGenerators/ModelViewsNodesGenerator/NestedListViewMemberInfo,NestedListViewMemberInfo,Field,0,DevExpress.ExpressApp.Model.NodeGenerators.ModelViewsNodesGenerator.NestedListViewMemberInfo
data/raw_md/apidoc/DevExpress.ExpressApp.Model/ActionContainerOrientation/Horizontal1134843,Horizontal1134843,Field,0,DevExpress.ExpressApp.Model.ActionContainerOrientation.Horizontal
data/raw_md/apidoc/DevExpress.ExpressApp.Model/ActionContainerOrientation/Vertical1134844,Vertical1134844,Field,0,DevExpress.ExpressApp.Model.ActionContainerOrientation.Vertical
data/raw_md/apidoc/DevExpress.ExpressApp.Model/AllowAdd/Default1133322,Default1133322,Field,0,DevExpress.ExpressApp.Model.AllowAdd.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Model/AllowAdd/False1133323,False1133323,Field,0,DevExpress.ExpressApp.Model.AllowAdd.False
data/raw_md/apidoc/DevExpress.ExpressApp.Model/AllowAdd/True1133324,True1133324,Field,0,DevExpress.ExpressApp.Model.AllowAdd.True
data/raw_md/apidoc/DevExpress.ExpressApp.Model/GroupInterval/Day1133280,Day1133280,Field,0,DevExpress.ExpressApp.Model.GroupInterval.Day
data/raw_md/apidoc/DevExpress.ExpressApp.Model/GroupInterval/Month1133281,Month1133281,Field,0,DevExpress.ExpressApp.Model.GroupInterval.Month
data/raw_md/apidoc/DevExpress.ExpressApp.Model/GroupInterval/None1133282,None1133282,Field,0,DevExpress.ExpressApp.Model.GroupInterval.None
data/raw_md/apidoc/DevExpress.ExpressApp.Model/GroupInterval/Smart1133283,Smart1133283,Field,0,DevExpress.ExpressApp.Model.GroupInterval.Smart
data/raw_md/apidoc/DevExpress.ExpressApp.Model/GroupInterval/Year1133284,Year1133284,Field,0,DevExpress.ExpressApp.Model.GroupInterval.Year
data/raw_md/apidoc/DevExpress.ExpressApp.Model/LayoutColumnPosition/Left1155598,Left1155598,Field,0,DevExpress.ExpressApp.Model.LayoutColumnPosition.Left
data/raw_md/apidoc/DevExpress.ExpressApp.Model/LayoutColumnPosition/Right1155599,Right1155599,Field,0,DevExpress.ExpressApp.Model.LayoutColumnPosition.Right
data/raw_md/apidoc/DevExpress.ExpressApp.Model/LayoutGroupType/SimpleEditorsGroup1155600,SimpleEditorsGroup1155600,Field,0,DevExpress.ExpressApp.Model.LayoutGroupType.SimpleEditorsGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Model/LayoutGroupType/SizableEditorsGroup1155601,SizableEditorsGroup1155601,Field,0,DevExpress.ExpressApp.Model.LayoutGroupType.SizableEditorsGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Model/LayoutGroupType/TabbedGroup1155602,TabbedGroup1155602,Field,0,DevExpress.ExpressApp.Model.LayoutGroupType.TabbedGroup
data/raw_md/apidoc/DevExpress.ExpressApp.Model/ModelNodesGeneratorAttribute/Default1135236,Default1135236,Field,0,DevExpress.ExpressApp.Model.ModelNodesGeneratorAttribute.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Average1133285,Average1133285,Field,0,DevExpress.ExpressApp.Model.SummaryType.Average
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Count1133286,Count1133286,Field,0,DevExpress.ExpressApp.Model.SummaryType.Count
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Custom1133287,Custom1133287,Field,0,DevExpress.ExpressApp.Model.SummaryType.Custom
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Max1133288,Max1133288,Field,0,DevExpress.ExpressApp.Model.SummaryType.Max
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Min1133289,Min1133289,Field,0,DevExpress.ExpressApp.Model.SummaryType.Min
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/None1133290,None1133290,Field,0,DevExpress.ExpressApp.Model.SummaryType.None
data/raw_md/apidoc/DevExpress.ExpressApp.Model/SummaryType/Sum1133291,Sum1133291,Field,0,DevExpress.ExpressApp.Model.SummaryType.Sum
data/raw_md/apidoc/DevExpress.ExpressApp.Model/ViewsOrder/DetailViewListView1137176,DetailViewListView1137176,Field,0,DevExpress.ExpressApp.Model.ViewsOrder.DetailViewListView
data/raw_md/apidoc/DevExpress.ExpressApp.Model/ViewsOrder/ListViewDetailView1137177,ListViewDetailView1137177,Field,0,DevExpress.ExpressApp.Model.ViewsOrder.ListViewDetailView
data/raw_md/apidoc/DevExpress.ExpressApp.Layout/FlowDirection/Horizontal1133312,Horizontal1133312,Field,0,DevExpress.ExpressApp.Layout.FlowDirection.Horizontal
data/raw_md/apidoc/DevExpress.ExpressApp.Layout/FlowDirection/Vertical1133313,Vertical1133313,Field,0,DevExpress.ExpressApp.Layout.FlowDirection.Vertical
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMemberMode/Exclude1131762,Exclude1131762,Field,0,DevExpress.ExpressApp.Filtering.SearchMemberMode.Exclude
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMemberMode/Include1131763,Include1131763,Field,0,DevExpress.ExpressApp.Filtering.SearchMemberMode.Include
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMemberMode/Unknown1132347,Unknown1132347,Field,0,DevExpress.ExpressApp.Filtering.SearchMemberMode.Unknown
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMemberOptionsAttribute/IncludeMemberInCriteriaByDefault1131772,IncludeMemberInCriteriaByDefault1131772,Field,0,DevExpress.ExpressApp.Filtering.SearchMemberOptionsAttribute.IncludeMemberInCriteriaByDefault
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMode/SearchInObject1131765,SearchInObject1131765,Field,0,DevExpress.ExpressApp.Filtering.SearchMode.SearchInObject
data/raw_md/apidoc/DevExpress.ExpressApp.Filtering/SearchMode/SearchInProperty1131766,SearchInProperty1131766,Field,0,DevExpress.ExpressApp.Filtering.SearchMode.SearchInProperty
data/raw_md/apidoc/DevExpress.ExpressApp.FileAttachments.Win/FileAttachmentsWindowsFormsModule/LocalizationGroup1135612,LocalizationGroup1135612,Field,0,DevExpress.ExpressApp.FileAttachments.Win.FileAttachmentsWindowsFormsModule.LocalizationGroup
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/createObjectSpaceForIFSourceFunc,createObjectSpaceForIFSourceFunc,Field,0,DevExpress.ExpressApp.EFCore.EFCoreObjectSpace.createObjectSpaceForIFSourceFunc
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpace/ThrowExceptionForNotRegisteredEntityTypeEFCore,ThrowExceptionForNotRegisteredEntityTypeEFCore,Field,0,DevExpress.ExpressApp.EFCore.EFCoreObjectSpace.ThrowExceptionForNotRegisteredEntityTypeEFCore
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpaceProvider`1/AutoCreateDatabase,AutoCreateDatabase,Field,0,DevExpress.ExpressApp.EFCore.EFCoreObjectSpaceProvider`1.AutoCreateDatabase
data/raw_md/apidoc/DevExpress.ExpressApp.EFCore/EFCoreObjectSpaceProvider`1/OpenDatabaseConnectionOnDbContextCreated,OpenDatabaseConnectionOnDbContextCreated,Field,0,DevExpress.ExpressApp.EFCore.EFCoreObjectSpaceProvider`1.OpenDatabaseConnectionOnDbContextCreated
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/DashboardViewItem/PermanentCriteriaName,PermanentCriteriaName,Field,0,DevExpress.ExpressApp.Editors.DashboardViewItem.PermanentCriteriaName
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditMaskType/DateTime1133325,DateTime1133325,Field,0,DevExpress.ExpressApp.Editors.EditMaskType.DateTime
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditMaskType/Default1137122,Default1137122,Field,0,DevExpress.ExpressApp.Editors.EditMaskType.Default
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditMaskType/RegEx1133326,RegEx1133326,Field,0,DevExpress.ExpressApp.Editors.EditMaskType.RegEx
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditMaskType/Simple1133327,Simple1133327,Field,0,DevExpress.ExpressApp.Editors.EditMaskType.Simple
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/AnalysisInfoPropertyEditor1172660,AnalysisInfoPropertyEditor1172660,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.AnalysisInfoPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/BooleanPropertyEditor1172661,BooleanPropertyEditor1172661,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.BooleanPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/ByteArrayPropertyEditor1172662,ByteArrayPropertyEditor1172662,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.ByteArrayPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/BytePropertyEditor1172663,BytePropertyEditor1172663,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.BytePropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/CategorizedListEditor1172664,CategorizedListEditor1172664,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.CategorizedListEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/CheckedListBoxEditor1172665,CheckedListBoxEditor1172665,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.CheckedListBoxEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/ColorPropertyEditor1172666,ColorPropertyEditor1172666,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.ColorPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/ComboBoxListPropertyEditor,ComboBoxListPropertyEditor,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.ComboBoxListPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/CriteriaPropertyEditor1172667,CriteriaPropertyEditor1172667,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.CriteriaPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/DateTimePropertyEditor1172668,DateTimePropertyEditor1172668,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.DateTimePropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/DecimalPropertyEditor1172669,DecimalPropertyEditor1172669,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.DecimalPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/DefaultPropertyEditor1172670,DefaultPropertyEditor1172670,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.DefaultPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/DetailPropertyEditor1172671,DetailPropertyEditor1172671,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.DetailPropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/DoublePropertyEditor1172672,DoublePropertyEditor1172672,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.DoublePropertyEditor
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/EditorAliases/EnumPropertyEditor1172673,EnumPropertyEditor1172673,Field,0,DevExpress.ExpressApp.Editors.EditorAliases.EnumPropertyEditor
