section_id,doc_id,api_id,api_name,api_type,namespace
Setup1136189::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridListEditorBase/Setup1136189,DevExpress.ExpressApp.XafApplication,XafApplication,property,DevExpress.ExpressApp
#ctor1135632::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/#ctor1135632,DevExpress.ExpressApp.PivotGrid.PivotGridModule,PivotGridModule,class,DevExpress.ExpressApp.PivotGrid
ExtendModelInterfaces1135634::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/ExtendModelInterfaces1135634,DevExpress.ExpressApp.IModelExtender,IModelExtender,interface,DevExpress.ExpressApp
ExtendModelInterfaces1135634::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/ExtendModelInterfaces1135634,DevExpress.ExpressApp.Model.ModelInterfaceExtenders,ModelInterfaceExtenders,class,DevExpress.ExpressApp.Model
ExtendModelInterfaces1135634::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/ExtendModelInterfaces1135634,DevExpress.ExpressApp.Model.ModelInterfaceExtenders,ModelInterfaceExtenders,property,DevExpress.ExpressApp.Model
ExtendModelInterfaces1135634::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/ExtendModelInterfaces1135634,DevExpress.ExpressApp.PivotGrid.PivotGridModule.ExtendModelInterfaces,ExtendModelInterfaces,class,DevExpress.ExpressApp.PivotGrid.PivotGridModule
GetModuleUpdaters1136886::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/GetModuleUpdaters1136886,DevExpress.ExpressApp.IObjectSpace,IObjectSpace,interface,DevExpress.ExpressApp
GetModuleUpdaters1136886::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/GetModuleUpdaters1136886,DevExpress.ExpressApp.IObjectSpace,IObjectSpace,interface,DevExpress.ExpressApp
GetModuleUpdaters1136886::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/GetModuleUpdaters1136886,DevExpress.ExpressApp.PivotGrid.PivotGridModule.GetModuleUpdaters,GetModuleUpdaters,method,DevExpress.ExpressApp.PivotGrid.PivotGridModule
GetModuleUpdaters1136886::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/GetModuleUpdaters1136886,DevExpress.ExpressApp.Updating.ModuleUpdater,ModuleUpdater,class,DevExpress.ExpressApp.Updating
GetXafResourceLocalizerTypes1136716::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/GetXafResourceLocalizerTypes1136716,DevExpress.ExpressApp.PivotGrid.PivotGridModule.GetXafResourceLocalizerTypes,GetXafResourceLocalizerTypes,method,DevExpress.ExpressApp.PivotGrid.PivotGridModule
PivotGridModule::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/PivotGridModule,DevExpress.ExpressApp.PivotGrid.PivotGridModule._membersaltText,_membersaltText,class,DevExpress.ExpressApp.PivotGrid.PivotGridModule
PivotGridModule::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/PivotGridModule,DevExpress.ExpressApp.PivotGrid.PivotGridModule,PivotGridModule,property,DevExpress.ExpressApp.PivotGrid
PivotGridModule::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/PivotGridModule,DevExpress.ExpressApp.PivotGrid.Win,Win,class,DevExpress.ExpressApp.PivotGrid
PivotGridModule::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/PivotGridModule,DevExpress.ExpressApp.PivotGrid.Win.v,v,method,DevExpress.ExpressApp.PivotGrid.Win
PivotGridModule::1,data/raw_md/apidoc/DevExpress.ExpressApp.PivotGrid/PivotGridModule/PivotGridModule,DevExpress.ExpressApp.PivotGrid.v,v,method,DevExpress.ExpressApp.PivotGrid
Default::1,data/raw_md/apidoc/DevExpress.ExpressApp.Office.Win/DefaultMenuManagerType/Default,DevExpress.ExpressApp.Office.Win.DefaultMenuManagerType.Default,Default,property,DevExpress.ExpressApp.Office.Win.DefaultMenuManagerType
Default::1,data/raw_md/apidoc/DevExpress.ExpressApp.Office.Win/DefaultMenuManagerType/Default,DevExpress.ExpressApp.Win.SystemModule.IModelOptionsWin.FormStyle,FormStyle,class,DevExpress.ExpressApp.Win.SystemModule.IModelOptionsWin
