uid,title,path,article_type,word_count,num_actual_useful_apis,num_high_priority,num_medium_priority,realistic_score,base_score,ticket_weight,primary_ticket_category,ticket_count,has_code_blocks
113016,Built-in Controllers and Actions,data\raw_md\articles\ui-construction\controllers-and-actions\built-in-controllers-and-actions.md,reference_list,33,1,0,1,2.016787309410134,1.7999999999999998,1.1204373941167411,Custom logic within View or Controller,485,False
404199,Rename and Rearrange Navigation Items,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-navigation-between-views\change-style-of-navigation-items.md,tutorial,238,2,0,0,2.0,2.0,1.0,,0,False
403508,"XAF0006: Invalid target platform. Change the target platform to ""Any CPU"" in the project or solution properties",data\raw_md\articles\debugging-testing-and-error-handling\code-diagnostics\xaf0006.md,diagnostic,85,2,0,0,2.0,2.0,1.0,,0,False
405603,XAF0034: The Copy to Output Directory property of the Model.xafml file must be set to Copy always or Copy if newer,data\raw_md\articles\debugging-testing-and-error-handling\code-diagnostics\xaf0034.md,diagnostic,57,2,0,0,2.0,2.0,1.0,,0,False
112579,Application Model (UI Settings Storage),data\raw_md\articles\ui-construction\application-model-ui-settings-storage.md,general,179,2,0,0,2.0,2.0,1.0,,0,False
403000,How to: Use the Entity Framework Core Data Model Located in an External Assembly,data\raw_md\articles\business-model-design-orm\business-model-design-with-entity-framework-core\how-to-use-the-entity-framework-core-data-model-located-in-an-external-assembly.md,how_to,295,2,0,0,2.0,2.0,1.0,,0,True
403510,XAF0007: The Build Action property of the XAFML file must be set to Embedded resource,data\raw_md\articles\debugging-testing-and-error-handling\code-diagnostics\xaf0007.md,diagnostic,58,3,0,0,1.982134606499307,3.0,0.660711535499769,Built-in Action Types,286,False
112811,Scheduler (Manage Calendar Appointments),data\raw_md\articles\event-planning-and-notifications\scheduler-module.md,general,131,2,0,0,1.8758663175727706,2.0,0.9379331587863853,Creating & Showing Views,406,False
112558,Comparison With Other Methodologies,data\raw_md\articles\overview\comparison.md,conceptual,1208,2,0,0,1.8758663175727706,2.0,0.9379331587863853,Creating & Showing Views,406,True
119123,Unusable Nodes,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\model-editor\unusable-nodes.md,general,682,1,0,0,1.7672878484521792,1.0,1.7672878484521792,Built-in View Items & Editors,765,False
113349,Workflow Design Basics,data\raw_md\articles\business-process-management\workflow\workflow-design-basics.md,general,941,1,0,0,1.2798398275065455,1.0,1.2798398275065455,Grid List Editors,554,True
113646,Create and View Reports in a WinForms Application,data\raw_md\articles\shape-export-print-data\reports\create-and-view-reports-in-a-winforms-application.md,general,246,1,0,0,1.2798398275065455,1.0,1.2798398275065455,Grid List Editors,554,True
113356,How to: Design Workflow,data\raw_md\articles\business-process-management\workflow\how-to-design-workflow.md,how_to,1001,1,0,0,1.2798398275065455,1.0,1.2798398275065455,Grid List Editors,554,True
113315,Create Additional ListView Nodes in Code Using a Generator Updater,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\customize-application-model-in-code\create-additional-list-view-nodes-in-code-using-a-generator-updater.md,general,621,1,0,0,1.2798398275065455,1.0,1.2798398275065455,Grid List Editors,554,True
112991,ListViewFilter Attribute,data\raw_md\articles\filtering\in-list-view\list-view-filter-attribute.md,general,172,1,0,0,1.2798398275065455,1.0,1.2798398275065455,Grid List Editors,554,False
404348,The Importance of Multiple Active Result Sets in Entity Framework Core Data Models,data\raw_md\articles\business-model-design-orm\business-model-design-with-entity-framework-core\importance-of-multiple-active-result-sets.md,general,208,1,0,0,1.0372709071307562,1.0,1.0372709071307562,Built-in Permissions Setup/Troubleshooting,449,False
404641,"Implement Custom User, Role and Permission Objects",data\raw_md\articles\data-security-and-safety\security-system\security-object-model\implement-custom-security-objects.md,general,85,1,0,0,1.0372709071307562,1.0,1.0372709071307562,Built-in Permissions Setup/Troubleshooting,449,False
403920,"XAF0015: Association must not have the Aggregated attribute if it is paired to the ""many"" end of the association",data\raw_md\articles\debugging-testing-and-error-handling\code-diagnostics\xaf0015.md,diagnostic,22,1,0,0,1.0,1.0,1.0,,0,True
113306,Localization Tool,data\raw_md\articles\installation-upgrade-version-history\visual-studio-integration\localization-tool.md,general,149,1,0,0,1.0,1.0,1.0,,0,False
405483,Add an Unbound Control (Button) to the Form Layout in an XAF View,data\raw_md\articles\ui-construction\view-items-and-property-editors\add-an-unbound-control-button-to-the-form-layout-in-an-xaf-view.md,general,16,1,0,0,0.9379331587863853,1.0,0.9379331587863853,Creating & Showing Views,406,False
117344,"Debug, Collect and Analyze the Diagnostic Information",data\raw_md\articles\debugging-testing-and-error-handling\debug-collect-and-analyze-the-diagnostic-information.md,diagnostic,317,1,0,0,0.9379331587863853,1.0,0.9379331587863853,Creating & Showing Views,406,False
405330,Version History,data\raw_md\articles\what-is-new\version-history.md,general,104,1,0,0,0.9379331587863853,1.0,0.9379331587863853,Creating & Showing Views,406,False
404429,"Eager Loading of Reference (Foreign Key, Complex Type) Properties",data\raw_md\articles\business-model-design-orm\business-model-design-with-entity-framework-core\performance\eager-loading-of-reference-properties.md,reference_list,247,3,0,0,0.8441398429077467,0.8999999999999999,0.9379331587863853,Creating & Showing Views,406,True
