api_id,api_name,namespace,api_type,num_sections,related_concepts
DevExpress.ExpressApp.ListView.Editor,Editor,DevExpress.ExpressApp.ListView,property,1,"['Views', 'Property Editors', 'Blazor UI', 'Modules', 'List Editors', 'XAF Application', 'WinForms', 'List View', '.NET Runtime']"
DevExpress.ExpressApp.View.CreateControls,CreateControls,DevExpress.ExpressApp.View,method,2,"['Views', 'Property Editors', 'Blazor UI', 'Modules', 'List Editors', 'XAF Application', 'WinForms', 'List View', '.NET Runtime']"
DevExpress.ExpressApp.ListView.EditorChanged,EditorChanged,DevExpress.ExpressApp.ListView,property,1,"['Views', 'Property Editors', 'Actions', 'List Editors', 'List View']"
DevExpress.ExpressApp.ListView.EditorChanging,EditorChanging,DevExpress.ExpressApp.ListView,property,1,"['Property Editors', 'List View', 'Actions', 'Views']"
DevExpress.ExpressApp.ListView.EditViewCreated,EditViewCreated,DevExpress.ExpressApp.ListView,class,2,"['Detail View', 'Views', 'Property Editors', 'List Editors', 'List View']"
DevExpress.ExpressApp.ListView.EditView,EditView,DevExpress.ExpressApp.ListView,property,1,"['Detail View', 'Views', 'Property Editors', 'List Editors', 'List View']"
DevExpress.ExpressApp.ListView._membersaltText,_membersaltText,DevExpress.ExpressApp.ListView,class,1,"['Application Model', 'Views', 'Property Editors', 'Actions', 'List View', 'View Controller']"
DevExpress.ExpressApp.ListView.Model,Model,DevExpress.ExpressApp.ListView,property,1,"['List View', 'Application Model', 'Views']"
DevExpress.ExpressApp.ListView.ProcessSelectedItem,ProcessSelectedItem,DevExpress.ExpressApp.ListView,property,1,"['List View', 'Actions', 'Views', 'Controllers']"
DevExpress.ExpressApp.ListView.RestoreFocusedObject,RestoreFocusedObject,DevExpress.ExpressApp.ListView,property,1,[]
DevExpress.ExpressApp.ListView.ValidateObject,ValidateObject,DevExpress.ExpressApp.ListView,property,1,"['List View', 'Validation', 'Views']"
DevExpress.ExpressApp.ListViewCreatedEventArgs,ListViewCreatedEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ListViewCreatedEventArgs.ListView,ListView,DevExpress.ExpressApp.ListViewCreatedEventArgs,property,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ListViewCreatedEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ListViewCreatedEventArgs,class,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ListViewCreatingEventArgs,ListViewCreatingEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'List View', 'Views', 'Object Space']"
DevExpress.ExpressApp.ListViewCreatingEventArgs.CollectionSource,CollectionSource,DevExpress.ExpressApp.ListViewCreatingEventArgs,property,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ListViewCreatingEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ListViewCreatingEventArgs,class,1,"['XAF Application', 'List View', 'Views', 'Object Space']"
DevExpress.ExpressApp.ListViewCreatingEventArgs.View,View,DevExpress.ExpressApp.ListViewCreatingEventArgs,property,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ListViewFindPanelAttribute._membersaltText,_membersaltText,DevExpress.ExpressApp.ListViewFindPanelAttribute,class,1,"['Business Objects', 'List View', 'Views']"
DevExpress.ExpressApp.LoggingOffEventArgs,LoggingOffEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Security System']"
DevExpress.ExpressApp.LoggingOffEventArgs.CanCancel,CanCancel,DevExpress.ExpressApp.LoggingOffEventArgs,property,1,['XAF Application']
DevExpress.ExpressApp.LoggingOffEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.LoggingOffEventArgs,class,1,['XAF Application']
DevExpress.ExpressApp.LogonEventArgs,LogonEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Security System']"
DevExpress.ExpressApp.LogonEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.LogonEventArgs,class,1,['XAF Application']
DevExpress.ExpressApp.LogonEventArgs.LogonParameters,LogonParameters,DevExpress.ExpressApp.LogonEventArgs,property,1,"['Actions', 'Logging', 'Security System']"
DevExpress.ExpressApp.LogonFailedEventArgs,LogonFailedEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Logging']"
DevExpress.ExpressApp.LogonFailedEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.LogonFailedEventArgs,class,1,"['XAF Application', 'Logging']"
DevExpress.ExpressApp.LookupEditPropertyCollectionSource,LookupEditPropertyCollectionSource,DevExpress.ExpressApp,class,3,"['Reference Property', 'Application Model', 'Views', 'Object Space', 'Property Editors', 'Collection Property', 'List View', 'Lookup View']"
DevExpress.ExpressApp.LookupEditPropertyCollectionSource._membersaltText,_membersaltText,DevExpress.ExpressApp.LookupEditPropertyCollectionSource,class,1,"['Views', 'Property Editors', 'Collection Property', 'List View', 'Reference Property', 'Lookup View']"
DevExpress.ExpressApp.LookupEditCollectionSourceMode,LookupEditCollectionSourceMode,DevExpress.ExpressApp,property,1,"['List View', 'Views']"
DevExpress.ExpressApp.LookupEditPropertyCollectionSource.LookupMode,LookupMode,DevExpress.ExpressApp.LookupEditPropertyCollectionSource,property,1,"['List View', 'Views']"
DevExpress.ExpressApp.MessageOptions.CancelDelegate,CancelDelegate,DevExpress.ExpressApp.MessageOptions,property,2,"['WinForms', 'Blazor UI', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.MessageOptions.Duration,Duration,DevExpress.ExpressApp.MessageOptions,property,1,"['Blazor UI', 'WinForms', 'Notifications', '.NET Runtime']"
DevExpress.ExpressApp.MessageOptions.OkDelegate,OkDelegate,DevExpress.ExpressApp.MessageOptions,property,2,"['Blazor UI', 'WinForms', 'Actions', '.NET Runtime']"
DevExpress.ExpressApp.ModelCacheManager.CacheSharedModelDifferences,CacheSharedModelDifferences,DevExpress.ExpressApp.ModelCacheManager,property,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.XafApplication.EnableModelCache,EnableModelCache,DevExpress.ExpressApp.XafApplication,class,4,"['XAF Application', 'WinForms', 'Application Model', 'Modules']"
DevExpress.ExpressApp.ModelCacheManager._membersaltText,_membersaltText,DevExpress.ExpressApp.ModelCacheManager,class,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModelCacheManager,ModelCacheManager,DevExpress.ExpressApp,property,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModelDifferenceStore._membersaltText,_membersaltText,DevExpress.ExpressApp.ModelDifferenceStore,class,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModelDifferenceStore,ModelDifferenceStore,DevExpress.ExpressApp,property,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModelStoreBase._membersaltText,_membersaltText,DevExpress.ExpressApp.ModelStoreBase,class,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.AddGeneratorUpdaters,AddGeneratorUpdaters,DevExpress.ExpressApp.ModuleBase,method,1,['Application Model']
DevExpress.ExpressApp.ControllerTypeCollection,ControllerTypeCollection,DevExpress.ExpressApp,property,1,"['Application Model', 'Controllers']"
DevExpress.ExpressApp.ModuleBase.AdditionalControllerTypes,AdditionalControllerTypes,DevExpress.ExpressApp.ModuleBase,method,2,"['Application Model', 'XPO', 'Controllers']"
DevExpress.ExpressApp.ModuleBase.AdditionalExportedTypes,AdditionalExportedTypes,DevExpress.ExpressApp.ModuleBase,method,2,"['Application Model', 'XPO', 'Controllers']"
DevExpress.ExpressApp.ExportedTypeCollection,ExportedTypeCollection,DevExpress.ExpressApp,property,1,"['Application Model', 'XPO']"
DevExpress.ExpressApp.ModuleBase.AddModelNodeUpdaters,AddModelNodeUpdaters,DevExpress.ExpressApp.ModuleBase,method,1,['Application Model']
DevExpress.ExpressApp.ModuleBase.CreateModule,CreateModule,DevExpress.ExpressApp.ModuleBase,method,1,['Modules']
DevExpress.ExpressApp.ModuleBase.CustomizeLogics,CustomizeLogics,DevExpress.ExpressApp.ModuleBase,class,1,"['Views', 'Application Model']"
DevExpress.ExpressApp.Model.DomainLogics,DomainLogics,DevExpress.ExpressApp.Model,class,2,['XPO']
DevExpress.ExpressApp.ModuleBase.CustomizeTypesInfo,CustomizeTypesInfo,DevExpress.ExpressApp.ModuleBase,class,1,"['XAF Application', 'Business Objects', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.Description,Description,DevExpress.ExpressApp.ModuleBase,property,1,[]
DevExpress.ExpressApp.ModuleBase.ExtendModelInterfaces,ExtendModelInterfaces,DevExpress.ExpressApp.ModuleBase,class,1,['Application Model']
DevExpress.ExpressApp.ModuleBase.GetControllerTypes,GetControllerTypes,DevExpress.ExpressApp.ModuleBase,method,1,"['Application Model', 'Controllers']"
DevExpress.ExpressApp.ModuleBase.GetExportedTypes,GetExportedTypes,DevExpress.ExpressApp.ModuleBase,method,1,['Application Model']
DevExpress.ExpressApp.ModuleBase.GetModuleUpdaters,GetModuleUpdaters,DevExpress.ExpressApp.ModuleBase,method,1,['Object Space']
DevExpress.ExpressApp.ModuleBase.GetRealModuleType,GetRealModuleType,DevExpress.ExpressApp.ModuleBase,method,1,['Modules']
DevExpress.ExpressApp.ModuleBase.GetStartupActions,GetStartupActions,DevExpress.ExpressApp.ModuleBase,method,1,"['List View', 'Actions', 'Views', 'Popup Window Show Action']"
DevExpress.ExpressApp.ModuleBase.GetXafResourceLocalizerTypes,GetXafResourceLocalizerTypes,DevExpress.ExpressApp.ModuleBase,method,2,"['Property Editors', 'XAF Application', 'WinForms', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.IsExportedType,IsExportedType,DevExpress.ExpressApp.ModuleBase,enum,1,"['Application Model', 'Object Space']"
DevExpress.ExpressApp.ModuleBase._membersaltText,_membersaltText,DevExpress.ExpressApp.ModuleBase,class,1,"['Modules', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.Name,Name,DevExpress.ExpressApp.ModuleBase,property,1,['Modules']
DevExpress.ExpressApp.ModuleBase.RequiredModuleTypes,RequiredModuleTypes,DevExpress.ExpressApp.ModuleBase,property,1,['Modules']
DevExpress.ExpressApp.ModuleTypeList,ModuleTypeList,DevExpress.ExpressApp,property,1,['Modules']
DevExpress.ExpressApp.ModuleBase.ResourcesExportedToModel,ResourcesExportedToModel,DevExpress.ExpressApp.ModuleBase,property,1,"['XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.Setup,Setup,DevExpress.ExpressApp.ModuleBase,method,2,"['Modules', 'XAF Application', 'Application Model']"
DevExpress.ExpressApp.ModuleBase.Version,Version,DevExpress.ExpressApp.ModuleBase,property,1,['XAF Application']
DevExpress.ExpressApp.NestedFrame,NestedFrame,DevExpress.ExpressApp,class,3,"['XAF Application', 'Views', 'Controllers']"
DevExpress.ExpressApp.NestedFrame._membersaltText,_membersaltText,DevExpress.ExpressApp.NestedFrame,class,1,['Views']
DevExpress.ExpressApp.NestedFrame.ViewItem,ViewItem,DevExpress.ExpressApp.NestedFrame,property,1,"['Views', 'Controllers']"
DevExpress.ExpressApp.NonPersistentObjectSpace.AutoSetModifiedOnObjectChangeByDefault,AutoSetModifiedOnObjectChangeByDefault,DevExpress.ExpressApp.NonPersistentObjectSpace,class,2,"['Business Objects', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.AutoSetModifiedOnObjectChange,AutoSetModifiedOnObjectChange,DevExpress.ExpressApp.NonPersistentObjectSpace,property,2,"['Business Objects', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.ModifiedObjects,ModifiedObjects,DevExpress.ExpressApp.NonPersistentObjectSpace,class,3,"['Business Objects', 'Actions', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.Contains,Contains,DevExpress.ExpressApp.NonPersistentObjectSpace,class,1,"['Views', 'Detail View', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.CreateNestedObjectSpace,CreateNestedObjectSpace,DevExpress.ExpressApp.NonPersistentObjectSpace,method,1,['Object Space']
DevExpress.ExpressApp.NonPersistentObjectSpace.CreateObject,CreateObject,DevExpress.ExpressApp.NonPersistentObjectSpace,method,1,[]
DevExpress.ExpressApp.NonPersistentObjectSpace.CustomGetObjectsQuery,CustomGetObjectsQuery,DevExpress.ExpressApp.NonPersistentObjectSpace,property,2,"['Blazor UI', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.GetObjectsQuery,GetObjectsQuery,DevExpress.ExpressApp.NonPersistentObjectSpace,method,2,"['Blazor UI', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.Dispose,Dispose,DevExpress.ExpressApp.NonPersistentObjectSpace,property,1,"['Views', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.FindObject,FindObject,DevExpress.ExpressApp.NonPersistentObjectSpace,method,1,"['Object Space', 'Criteria']"
DevExpress.ExpressApp.NonPersistentObjectSpace.FirstOrDefault0,FirstOrDefault0,DevExpress.ExpressApp.NonPersistentObjectSpace,class,1,"['Object Space', 'Criteria']"
DevExpress.ExpressApp.NonPersistentObjectSpace.GetObject,GetObject,DevExpress.ExpressApp.NonPersistentObjectSpace,method,2,"['Detail View', 'Views', 'Object Space', 'Blazor UI', 'Business Objects', 'Non-Persistent Objects', 'Navigation']"
DevExpress.ExpressApp.NonPersistentObjectSpace.GetObjectsCount,GetObjectsCount,DevExpress.ExpressApp.NonPersistentObjectSpace,method,1,"['Object Space', 'Non-Persistent Objects', 'Criteria']"
DevExpress.ExpressApp.NonPersistentObjectSpace.IsDeletedObject,IsDeletedObject,DevExpress.ExpressApp.NonPersistentObjectSpace,class,1,"['Business Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.IsNewObject,IsNewObject,DevExpress.ExpressApp.NonPersistentObjectSpace,class,1,"['Actions', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpace.ObjectGetting,ObjectGetting,DevExpress.ExpressApp.NonPersistentObjectSpace,class,2,"['Detail View', 'Views', 'Object Space', 'Blazor UI', 'Business Objects', 'Non-Persistent Objects', 'Navigation']"
DevExpress.ExpressApp.NonPersistentObjectSpace.ObjectsGetting,ObjectsGetting,DevExpress.ExpressApp.NonPersistentObjectSpace,class,2,"['Detail View', 'Views', 'Object Space', 'Blazor UI', 'Business Objects', 'Non-Persistent Objects', 'List View', 'Navigation']"
DevExpress.ExpressApp.NonPersistentObjectSpace._membersaltText,_membersaltText,DevExpress.ExpressApp.NonPersistentObjectSpace,class,1,"['Detail View', 'Views', 'Object Space', 'Blazor UI', 'Business Objects', 'Non-Persistent Objects', 'Navigation']"
DevExpress.ExpressApp.NonPersistentObjectSpace.ObjectByKeyGetting,ObjectByKeyGetting,DevExpress.ExpressApp.NonPersistentObjectSpace,property,1,"['Detail View', 'Views', 'Business Objects', 'Non-Persistent Objects', 'Navigation']"
DevExpress.ExpressApp.NonPersistentObjectSpace.ObjectReloading,ObjectReloading,DevExpress.ExpressApp.NonPersistentObjectSpace,property,1,['Non-Persistent Objects']
DevExpress.ExpressApp.NonPersistentObjectSpace.ObjectsCountGetting,ObjectsCountGetting,DevExpress.ExpressApp.NonPersistentObjectSpace,property,1,['Object Space']
DevExpress.ExpressApp.NonPersistentObjectSpace.RemoveFromModifiedObjects,RemoveFromModifiedObjects,DevExpress.ExpressApp.NonPersistentObjectSpace,method,1,[]
DevExpress.ExpressApp.NonPersistentObjectSpace.ServiceProvider,ServiceProvider,DevExpress.ExpressApp.NonPersistentObjectSpace,property,1,"['Business Objects', 'Object Space']"
DevExpress.ExpressApp.DC.NonPersistentTypeInfoSource,NonPersistentTypeInfoSource,DevExpress.ExpressApp.DC,class,4,"['Object Space Provider', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpaceProvider.CreateUpdatingObjectSpace,CreateUpdatingObjectSpace,DevExpress.ExpressApp.NonPersistentObjectSpaceProvider,method,1,"['Object Space Provider', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpaceProvider.ModuleInfoType,ModuleInfoType,DevExpress.ExpressApp.NonPersistentObjectSpaceProvider,property,1,"['XAF Application', 'Object Space Provider', 'Modules']"
DevExpress.ExpressApp.NonPersistentObjectSpaceProvider._membersaltText,_membersaltText,DevExpress.ExpressApp.NonPersistentObjectSpaceProvider,class,1,"['Business Objects', 'Object Space Provider', 'Non-Persistent Objects', 'Object Space']"
DevExpress.ExpressApp.NonPersistentObjectSpaceProvider.ServiceProvider,ServiceProvider,DevExpress.ExpressApp.NonPersistentObjectSpaceProvider,property,1,"['Business Objects', 'Object Space Provider', 'Object Space']"
DevExpress.ExpressApp.ObjectChangedEventArgs,ObjectChangedEventArgs,DevExpress.ExpressApp,delegate,5,['Object Space']
DevExpress.ExpressApp.ObjectChangedEventArgs.NewValue,NewValue,DevExpress.ExpressApp.ObjectChangedEventArgs,property,1,['Object Space']
DevExpress.ExpressApp.ObjectChangedEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ObjectChangedEventArgs,class,1,['Object Space']
DevExpress.ExpressApp.ObjectChangedEventArgs.OldValue,OldValue,DevExpress.ExpressApp.ObjectChangedEventArgs,property,1,['Object Space']
DevExpress.ExpressApp.ObjectChangedEventArgs.PropertyName,PropertyName,DevExpress.ExpressApp.ObjectChangedEventArgs,property,1,['Object Space']
DevExpress.ExpressApp.ObjectManipulatingEventArgs,ObjectManipulatingEventArgs,DevExpress.ExpressApp,delegate,1,[]
DevExpress.ExpressApp.ObjectRecord._membersaltText,_membersaltText,DevExpress.ExpressApp.ObjectRecord,class,1,"['Business Objects', 'List View', 'Views']"
DevExpress.ExpressApp.ObjectsCountGettingEventArgs,ObjectsCountGettingEventArgs,DevExpress.ExpressApp,delegate,1,['Criteria']
DevExpress.ExpressApp.ObjectsManipulatingEventArgs,ObjectsManipulatingEventArgs,DevExpress.ExpressApp,delegate,2,[]
DevExpress.ExpressApp.ObjectSpaceFactoryExtensions.CreateNonSecuredObjectSpace,CreateNonSecuredObjectSpace,DevExpress.ExpressApp.ObjectSpaceFactoryExtensions,method,1,['Object Space']
DevExpress.ExpressApp.ObjectSpaceFactoryExtensions.CreateObjectSpace,CreateObjectSpace,DevExpress.ExpressApp.ObjectSpaceFactoryExtensions,method,2,"['Business Objects', 'Tenant', 'Multi-Tenancy', 'Object Space']"
DevExpress.ExpressApp.ObjectSpaceModificationEventArgs,ObjectSpaceModificationEventArgs,DevExpress.ExpressApp,delegate,2,[]
DevExpress.ExpressApp.IObjectSpaceFactory.syntax,syntax,DevExpress.ExpressApp.IObjectSpaceFactory,method,1,"['XAF Application', 'Actions', 'Object Space']"
DevExpress.ExpressApp.ObjectSpaceCreatedContext,ObjectSpaceCreatedContext,DevExpress.ExpressApp,class,1,"['XAF Application', 'Actions', 'Object Space']"
DevExpress.ExpressApp.XafApplication.ObjectSpaceCreatedaltText,ObjectSpaceCreatedaltText,DevExpress.ExpressApp.XafApplication,class,1,"['XAF Application', 'Actions', 'Object Space']"
DevExpress.ExpressApp.ObjectView.IsSameObjectSpace,IsSameObjectSpace,DevExpress.ExpressApp.ObjectView,class,1,"['Views', 'Object Space']"
DevExpress.ExpressApp.ObjectView.Model,Model,DevExpress.ExpressApp.ObjectView,property,1,"['Views', 'Application Model']"
DevExpress.ExpressApp.ObjectView.ObjectTypeInfo,ObjectTypeInfo,DevExpress.ExpressApp.ObjectView,property,2,"['Business Objects', 'Views']"
DevExpress.ExpressApp.ObjectView._membersaltText,_membersaltText,DevExpress.ExpressApp.ObjectView,class,1,"['Views', 'Application Model']"
DevExpress.ExpressApp.ObjectView,ObjectView,DevExpress.ExpressApp,property,2,"['Business Objects', 'Views', 'Application Model']"
DevExpress.ExpressApp.ObjectViewController,ObjectViewController,DevExpress.ExpressApp,class,3,"['XAF Application', 'Views', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ObjectViewController._membersaltText,_membersaltText,DevExpress.ExpressApp.ObjectViewController,class,1,"['Views', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ObjectViewController2,ObjectViewController2,DevExpress.ExpressApp,class,3,"['Views', 'Business Objects', 'XAF Application', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ProcessActionContainerEventArgs,ProcessActionContainerEventArgs,DevExpress.ExpressApp,delegate,2,['Actions']
DevExpress.ExpressApp.ProcessActionContainerEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ProcessActionContainerEventArgs,class,1,['Actions']
DevExpress.ExpressApp.PropertyCollectionSource,PropertyCollectionSource,DevExpress.ExpressApp,class,9,"['Application Model', 'Detail View', 'Performance Optimization', 'Views', 'Object Space', 'Collection Property', 'XAF Application', 'List View']"
DevExpress.ExpressApp.PropertyCollectionSource.Add,Add,DevExpress.ExpressApp.PropertyCollectionSource,method,1,[]
DevExpress.ExpressApp.PropertyCollectionSource.CanApplyCriteria,CanApplyCriteria,DevExpress.ExpressApp.PropertyCollectionSource,property,1,['Views']
DevExpress.ExpressApp.PropertyCollectionSource.DeclaredType,DeclaredType,DevExpress.ExpressApp.PropertyCollectionSource,property,1,['Collection Property']
DevExpress.ExpressApp.PropertyCollectionSource.Dispose,Dispose,DevExpress.ExpressApp.PropertyCollectionSource,property,1,['Views']
DevExpress.ExpressApp.PropertyCollectionSource.IsObjectFitForCollection,IsObjectFitForCollection,DevExpress.ExpressApp.PropertyCollectionSource,class,1,['Criteria']
DevExpress.ExpressApp.PropertyCollectionSource.MasterObjectChanged,MasterObjectChanged,DevExpress.ExpressApp.PropertyCollectionSource,class,2,"['Detail View', 'List View', 'Collection Property', 'Views']"
DevExpress.ExpressApp.PropertyCollectionSource.MasterObjectType,MasterObjectType,DevExpress.ExpressApp.PropertyCollectionSource,enum,4,"['Detail View', 'List View', 'Collection Property', 'Views']"
DevExpress.ExpressApp.PropertyCollectionSource.MasterObject,MasterObject,DevExpress.ExpressApp.PropertyCollectionSource,property,3,"['Detail View', 'List View', 'Collection Property', 'Views']"
DevExpress.ExpressApp.PropertyCollectionSource.MemberInfo,MemberInfo,DevExpress.ExpressApp.PropertyCollectionSource,property,1,['Collection Property']
DevExpress.ExpressApp.PropertyCollectionSource.ObjectTypeInfo,ObjectTypeInfo,DevExpress.ExpressApp.PropertyCollectionSource,property,1,[]
DevExpress.ExpressApp.PropertyCollectionSource._membersaltText,_membersaltText,DevExpress.ExpressApp.PropertyCollectionSource,class,1,"['Application Model', 'Detail View', 'Views', 'Collection Property', 'XAF Application', 'List View']"
DevExpress.ExpressApp.PropertyCollectionSource.Remove,Remove,DevExpress.ExpressApp.PropertyCollectionSource,method,1,[]
DevExpress.ExpressApp.SecuritySystem.CurrentUser,CurrentUser,DevExpress.ExpressApp.SecuritySystem,property,1,"['Popup Window Show Action', 'Actions', 'Detail View', 'Views']"
DevExpress.ExpressApp.SecuritySystem.CustomIsGranted,CustomIsGranted,DevExpress.ExpressApp.SecuritySystem,property,1,[]
DevExpress.ExpressApp.SecuritySystem.Demand,Demand,DevExpress.ExpressApp.SecuritySystem,class,1,"['Authorization', 'Security Strategy']"
DevExpress.ExpressApp.SecuritySystem.IsGranted,IsGranted,DevExpress.ExpressApp.SecuritySystem,class,2,['Object Space']
DevExpress.ExpressApp.Security.IRequestSecurity,IRequestSecurity,DevExpress.ExpressApp.Security,interface,2,['Object Space']
DevExpress.ExpressApp.SecuritySystem.IsGrantedNavigate,IsGrantedNavigate,DevExpress.ExpressApp.SecuritySystem,class,2,"['Authorization', 'Navigation', 'Object Space', 'Permission Policies']"
DevExpress.ExpressApp.SecuritySystem.Logon,Logon,DevExpress.ExpressApp.SecuritySystem,class,1,"['Authentication', 'Security System', 'Object Space']"
DevExpress.ExpressApp.SecuritySystem.LogonObjectSpace,LogonObjectSpace,DevExpress.ExpressApp.SecuritySystem,property,1,"['XAF Application', 'Logging', 'Object Space']"
DevExpress.ExpressApp.XafApplication.CreateCustomLogonWindowObjectSpace,CreateCustomLogonWindowObjectSpace,DevExpress.ExpressApp.XafApplication,method,2,"['Detail View', 'Views', 'Object Space', 'XAF Application', 'Logging']"
DevExpress.ExpressApp.SecuritySystem._membersaltText,_membersaltText,DevExpress.ExpressApp.SecuritySystem,class,1,"['Authorization', 'Security Strategy', 'Security System']"
DevExpress.ExpressApp.SecuritySystem,SecuritySystem,DevExpress.ExpressApp,property,1,"['Authorization', 'Security Strategy', 'Security System']"
DevExpress.ExpressApp.ShowViewParameters.Assign,Assign,DevExpress.ExpressApp.ShowViewParameters,class,1,[]
DevExpress.ExpressApp.ShowViewParameters.Context,Context,DevExpress.ExpressApp.ShowViewParameters,property,2,"['WinForms', 'Views', 'Actions', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters.TargetWindow,TargetWindow,DevExpress.ExpressApp.ShowViewParameters,class,3,"['Detail View', 'Views', 'Actions', 'WinForms', 'List View', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters.Controllers,Controllers,DevExpress.ExpressApp.ShowViewParameters,property,2,"['Application Model', 'Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters.CreateAllControllers,CreateAllControllers,DevExpress.ExpressApp.ShowViewParameters,method,1,"['Application Model', 'Actions', 'Views', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters.CreatedView,CreatedView,DevExpress.ExpressApp.ShowViewParameters,method,2,"['Views', 'Object Space', 'Actions', 'XAF Application', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters._membersaltText,_membersaltText,DevExpress.ExpressApp.ShowViewParameters,class,1,"['Views', 'Actions', 'Controllers']"
DevExpress.ExpressApp.TargetWindow,TargetWindow,DevExpress.ExpressApp,property,4,"['Detail View', 'Views', 'Object Space', 'XAF Application', 'WinForms', 'List View', 'Controllers']"
DevExpress.ExpressApp.ShowViewSource,ShowViewSource,DevExpress.ExpressApp,method,4,"['XAF Application', 'Views', 'Actions']"
DevExpress.ExpressApp.ShowViewSource._membersaltText,_membersaltText,DevExpress.ExpressApp.ShowViewSource,class,1,"['XAF Application', 'Views', 'Actions']"
DevExpress.ExpressApp.ShowViewStrategyBase,ShowViewStrategyBase,DevExpress.ExpressApp,method,3,"['Reference Property', 'Detail View', 'Views', 'Lookup View', 'Property Editors', 'Blazor UI', 'XAF Application', 'WinForms', 'List View', 'Navigation', '.NET Runtime']"
DevExpress.ExpressApp.ShowViewStrategyBase.Dispose,Dispose,DevExpress.ExpressApp.ShowViewStrategyBase,property,1,"['Views', 'Navigation']"
DevExpress.ExpressApp.MessageOptions,MessageOptions,DevExpress.ExpressApp,class,2,"['Blazor UI', 'Actions', 'WinForms', 'Notifications', '.NET Runtime']"
DevExpress.ExpressApp.ShowViewStrategyBase.ShowMessage,ShowMessage,DevExpress.ExpressApp.ShowViewStrategyBase,method,2,"['Blazor UI', 'Actions', 'WinForms', 'Notifications', '.NET Runtime']"
ObjectSpace.Refresh(,Refresh(,ObjectSpace,class,1,"['Detail View', 'Views', 'Object Space', 'WinForms', 'Notifications', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ShowViewStrategyBase.ShowView,ShowView,DevExpress.ExpressApp.ShowViewStrategyBase,method,1,['Views']
DevExpress.ExpressApp.Actions.ActionBasedefaultValue,ActionBasedefaultValue,DevExpress.ExpressApp.Actions,class,1,"['Views', 'Actions']"
DevExpress.ExpressApp.ShowViewStrategyBase.ShowViewFromCommonView,ShowViewFromCommonView,DevExpress.ExpressApp.ShowViewStrategyBase,method,1,"['Views', 'Actions']"
